FID;CODIGO REGION;REGION;CODIGO PROVINCIA;PROVINCIA;CODIGO COMUNA;NOMBRE COMUNA;DISTRITO;AREA;Shape__Area;Shape__Length;CODIGO LOCALIDAD;LOCALIDAD;CODIGO ENTIDAD;ENTIDAD;CODIGO CATEGORIA;CATEGORIA;Número total de personas;Total de Hombres;Total de Mujeres;Total de personas de 0 a 5 años;Total de personas de 6 a 14 años;Total de personas de 15 a 64 años;Total de personas de 65 y más años;Total personas migrantes que residen habitualmente en el territorio nacional;Total personas que se consideran pertenecientes a algún pueblo indígena u originario;Total de viviendas particulares;Total viviendas colectivas;Total viviendas ocupadas con moradores presentes;Total viviendas;Cantidad de hogares;Cantidad de viviendas tipo casa;Cantidad de viviendas tipo departamento en edificio;Cantidad de viviendas tipo vivienda tradicional indígena (ruka, pae pae u otras);Cantidad de viviendas tipo pieza en casa antigua o en conventillo;Cantidad de viviendas tipo mediagua, mejora, rancho o choza;Cantidad de viviendas tipo móvil (carpa, casa rodante o similar);Cantidad de viviendas tipo otro tipo de vivienda particular;Cantidad de viviendas con materialidad en paredes de Hormigón armado;Cantidad de viviendas con materialidad en paredes de albañilería: bloque de cemento, piedra o ladrillo;Cantidad de viviendas con materialidad en paredes de tabique forrado por ambas caras (madera o acero);Cantidad de viviendas con materialidad en paredes de tabique sin forro interior (madera u otro);Cantidad de viviendas con materialidad en paredes de adobe, barro, quincha, pirca u otro artesanal tradicional;Cantidad de viviendas con materialidad en paredes de materiales precarios (lata, cartón, plástico, etc.);Cantidad de viviendas con materialidad de techo tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;Cantidad de viviendas con materialidad de techo losa hormigón;Cantidad de viviendas con materialidad de techo planchas metálicas de zinc, cobre, etc. O fibrocemento (tipo pizarreño);Cantidad de viviendas con materialidad de techo fonolita o plancha de fieltro embreado;Cantidad de viviendas con materialidad de techo paja, coirón, totora o caña;Cantidad de viviendas con materialidad de techo materiales precarios (lata, cartón, plástico, etc.);Cantidad de viviendas con materialidad de techo sin cubierta sólida de techo;Cantidad de viviendas con materialidad de piso parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera;Viviendas con materialidad de piso radier sin revestimiento;Viviendas con materialidad de piso baldosa de cemento;Viviendas con materialidad de piso capa de cemento sobre tierra;Viviendas con materialidad de piso tierra;Total viviendas con materialidad aceptable;Total viviendas con materialidad recuperable;Total viviendas con materialidad irrecuperable;Cantidad de viviendas con origen del agua por red pública;Cantidad de viviendas con origen del agua por pozo o noria;Cantidad de viviendas con origen del agua por camión aljibe;Cantidad de viviendas con origen del agua por río, vertiente, estero, canal, lago, etc.;x;y
26062;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;12;2;7985950.8203125;20613.0741908432;28;LLEU LLEU;88;LLEU LLEU;8;Parcela-Hijuela;161;89;72;6;29;101;25;0;98;58;0;51;58;51;57;0;0;0;1;0;0;0;0;35;15;0;1;1;0;50;0;0;0;0;47;0;4;0;0;32;18;1;3;1;2;45;;
26063;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;2;2;5065461.2890625;14135.6957658572;15;EL REPOSO;33;ANTONIO MELITA;10;Comunidad Indígena;158;78;80;15;20;109;14;0;131;61;0;51;61;54;61;0;0;0;0;0;0;0;1;42;8;0;0;1;0;50;0;0;0;0;48;0;1;0;2;41;8;2;40;9;1;1;;
26064;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;2;2;4641994.328125;13984.1405068205;15;EL REPOSO;34;CACIQUE LLANCAO;10;Comunidad Indígena;124;57;67;15;13;89;7;0;112;40;0;37;40;37;40;0;0;0;0;0;0;0;0;26;9;0;2;0;0;37;0;0;0;0;36;0;1;0;0;26;9;2;28;7;0;1;;
26065;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;3;2;471498.546875;3317.61444142606;38;QUELENQUELÉN;143;QUELENQUELÉN;8;Parcela-Hijuela;16;7;9;Indeterminado;4;9;Indeterminado;0;0;8;0;6;8;6;7;0;0;0;1;0;0;0;0;5;1;0;0;1;0;5;0;0;0;0;6;0;0;0;0;5;1;0;4;0;0;2;;
26066;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;3;2;958823.734375;5131.03701637759;6;CAILLÍN;12;CAILLÍN;8;Parcela-Hijuela;44;22;22;Indeterminado;4;28;Indeterminado;Indeterminado;Indeterminado;28;0;17;28;17;25;0;0;1;2;0;0;0;0;14;3;0;0;1;0;16;0;0;0;0;16;0;0;0;0;13;3;0;6;7;0;3;;
26067;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;3;2;20026442.6171875;23334.3271131489;6;CAILLÍN;13;CAILLÍN ALTO;8;Parcela-Hijuela;12;6;6;0;0;8;4;0;0;7;0;5;7;5;7;0;0;0;0;0;0;0;0;4;1;0;0;1;0;4;0;0;0;0;5;0;0;0;0;4;1;0;0;2;0;3;;
26068;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;5;2;19486972.109375;25596.2675668015;5;BUTAMALAL BAJO;9;BUTAMALAL BAJO;8;Parcela-Hijuela;8;Indeterminado;Indeterminado;0;0;Indeterminado;Indeterminado;0;0;8;0;5;8;5;8;0;0;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;5;0;0;0;0;5;0;0;1;0;0;4;;
26069;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;6;2;5004702.8828125;17003.5817447577;45;TRES SAUCES;178;TRES SAUCES;8;Parcela-Hijuela;202;107;95;20;29;130;23;0;75;69;0;62;69;63;68;0;1;0;0;0;0;1;1;51;8;0;1;4;0;58;0;0;0;0;60;0;0;2;0;52;9;1;22;4;0;36;;
26070;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;7;2;1942168.09375;7443.45656923025;42;SANTA ÁNGELA;166;SANTA ÁNGELA SUR;8;Parcela-Hijuela;12;6;6;0;0;Indeterminado;Indeterminado;0;Indeterminado;6;0;6;6;6;5;0;0;0;1;0;0;0;0;4;2;0;0;0;0;6;0;0;0;0;3;0;0;3;0;3;3;0;0;0;0;6;;
26071;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;7;2;1410985.6015625;6294.25489281358;42;SANTA ÁNGELA;164;SANTA ÁNGELA;8;Parcela-Hijuela;33;19;14;Indeterminado;Indeterminado;22;5;Indeterminado;30;13;0;12;13;12;13;0;0;0;0;0;0;0;0;8;4;0;0;0;0;12;0;0;0;0;12;0;0;0;0;8;4;0;1;0;0;11;;
26072;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;8;2;16401068.7226563;27931.0499546014;26;LENCÁN-BOLDO;80;LENCÁN-BOLDO;8;Parcela-Hijuela;126;64;62;Indeterminado;9;84;Indeterminado;0;81;54;0;38;54;38;54;0;0;0;0;0;0;1;0;35;1;0;0;3;0;34;0;0;0;0;35;1;1;0;0;34;3;0;0;26;6;6;;
26073;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;8;2;5037272.94140625;15890.2603054787;901;INDETERMINADA;901;INDETERMINADA;15;Indeterminada;40;19;21;Indeterminado;Indeterminado;23;8;0;15;16;0;14;16;14;16;0;0;0;0;0;0;0;0;13;1;0;0;0;0;14;0;0;0;0;14;0;0;0;0;13;1;0;6;7;0;1;;
26074;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;8;2;27500175.5507813;34265.1152847535;31;PAICAVÍ;103;PAICAVÍ GRANDE;8;Parcela-Hijuela;58;31;27;Indeterminado;11;39;Indeterminado;Indeterminado;27;19;0;17;19;17;19;0;0;0;0;0;0;0;0;14;3;0;0;0;0;17;0;0;0;0;15;0;2;0;0;13;4;0;3;14;0;0;;
26075;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;8;2;5377907.6328125;10584.7055210223;36;PONOTRO;134;SAN GUILLERMO;7;Fundo-Estancia-Hacienda;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26076;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;8;2;7783160.30859375;21978.7355905512;36;PONOTRO;131;PONOTRO;8;Parcela-Hijuela;167;91;76;6;23;112;26;0;53;58;0;56;58;58;57;0;0;0;1;0;0;0;0;41;15;0;0;1;0;55;0;0;0;0;56;0;0;0;0;41;15;0;0;50;5;1;;
26077;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;9;2;25908304.8789063;42523.4327510686;27;LLENQUEHUE;85;LLENQUEHUE;8;Parcela-Hijuela;324;172;152;19;46;211;48;Indeterminado;78;115;0;103;115;104;112;0;0;1;2;0;0;1;1;81;16;0;4;5;0;97;1;0;0;0;97;0;4;0;1;83;15;4;74;25;0;3;;
26078;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;12;2;45640550.5507813;38833.3051722031;10;COIHUECO;24;COIHUECO;8;Parcela-Hijuela;26;15;11;Indeterminado;Indeterminado;16;5;0;17;13;0;7;13;7;13;0;0;0;0;0;0;0;0;5;2;0;0;0;0;7;0;0;0;0;7;0;0;0;0;5;2;0;0;1;0;6;;
26079;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;12;2;36758449.265625;41599.3872333318;25;LAUTARO ANTIQUINA;77;LAUTARO ANTIQUINA;8;Parcela-Hijuela;181;84;97;17;30;117;17;0;112;68;0;55;68;56;66;0;0;1;1;0;0;1;0;50;4;0;0;0;0;55;0;0;0;0;51;0;4;0;0;47;8;0;27;23;1;4;;
26080;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;8;2;1786247.38671875;7701.84205011261;26;LENCÁN-BOLDO;79;CURACO;8;Parcela-Hijuela;23;12;11;0;Indeterminado;17;Indeterminado;0;11;10;0;9;10;9;10;0;0;0;0;0;0;0;0;6;3;0;0;0;0;9;0;0;0;0;8;0;0;0;0;6;2;0;0;8;1;0;;
26081;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;8;2;16370169.40625;28676.4494553738;29;LLONCAO;95;LLONCAO;8;Parcela-Hijuela;459;238;221;39;62;294;64;0;108;161;0;143;161;144;161;0;0;0;0;0;0;0;1;111;25;0;5;9;0;133;0;0;0;0;139;0;2;1;0;110;27;5;91;46;1;3;;
26082;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;6;2;601861.875;5758.53073720846;9;CAYUCUPIL;22;SANTA ELENA;3;Aldea;474;233;241;38;44;299;93;Indeterminado;69;186;0;170;186;173;184;1;0;0;1;0;0;1;1;154;13;0;1;6;0;163;0;0;1;0;164;0;6;0;0;150;18;2;168;2;0;0;;
26083;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;6;2;307285.72265625;3323.39585046896;45;TRES SAUCES;177;TRES SAUCES;4;Caserío;185;81;104;26;20;119;20;0;66;60;0;57;60;59;59;0;0;0;1;0;0;1;0;46;10;0;0;0;0;57;0;0;0;0;56;0;1;0;0;46;11;0;57;0;0;0;;
26084;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;6;2;300199.42578125;2912.79989313103;37;PUCHACAY;138;PUCHACAY;8;Parcela-Hijuela;14;10;4;Indeterminado;Indeterminado;11;0;0;0;6;0;4;6;4;5;0;0;0;0;0;1;0;0;4;0;0;0;1;0;3;0;0;0;0;3;0;1;0;0;3;1;0;0;1;0;3;;
26085;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;8;2;8318884.19140625;13597.8578142509;36;PONOTRO;132;QUELIHUE;8;Parcela-Hijuela;93;41;52;12;11;61;9;0;52;25;0;24;25;25;23;0;0;0;2;0;0;0;0;14;8;0;2;0;0;23;0;0;0;0;22;0;2;0;0;13;8;2;1;18;3;2;;
26086;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;8;2;812588.33984375;4363.91415665065;36;PONOTRO;133;QUELIHUE NORTE;8;Parcela-Hijuela;12;6;6;0;Indeterminado;6;Indeterminado;0;Indeterminado;5;0;5;5;5;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;5;0;0;0;0;5;0;0;0;4;1;0;;
26087;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;8;2;3324380.96484375;7338.25751913734;29;LLONCAO;96;LLONCAO;14;Otros;9;9;0;0;0;9;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26088;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;12;2;660619.89453125;3332.70209963179;25;LAUTARO ANTIQUINA;78;LAUTARO ANTIQUINA SUR;4;Caserío;156;78;78;13;19;117;7;Indeterminado;71;57;0;54;57;54;57;0;0;0;0;0;0;0;0;36;17;0;1;1;0;53;0;0;0;0;35;1;17;1;0;32;21;1;53;1;0;0;;
26089;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;3;2;1266543.5703125;8344.93499929668;20;HUILLINCO;52;HUILLINCO;4;Caserío;169;81;88;10;24;115;20;0;15;64;1;55;65;55;64;0;0;0;0;0;0;1;3;42;9;0;0;9;0;46;0;0;0;0;54;0;1;0;0;45;10;0;52;0;0;3;;
26090;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;1;2;1886546.97265625;7338.25419812396;24;LAS MISIONES;901;INDETERMINADA;15;Indeterminada;22;13;9;Indeterminado;6;14;Indeterminado;0;4;14;0;8;14;8;13;0;0;0;0;0;1;0;0;6;2;0;0;0;0;8;0;0;0;0;8;0;0;0;0;6;2;0;4;4;0;0;;
26091;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;1;2;2167288.18359375;10349.9988051695;30;LONCONAO;901;INDETERMINADA;15;Indeterminada;23;12;11;Indeterminado;Indeterminado;17;Indeterminado;0;Indeterminado;9;0;9;9;9;9;0;0;0;0;0;0;0;0;6;1;0;2;0;0;9;0;0;0;0;9;0;0;0;0;6;1;2;0;5;0;4;;
26092;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;1;2;1297481.6875;10699.0656624635;43;SANTA LUISA;901;INDETERMINADA;15;Indeterminada;56;42;14;Indeterminado;Indeterminado;49;Indeterminado;0;9;7;2;7;9;7;7;0;0;0;0;0;0;0;0;7;0;0;0;3;0;4;0;0;0;0;7;0;0;0;0;7;0;0;2;4;0;1;;
26093;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;2;2;2780660.07421875;9199.75121547125;6;CAILLÍN;901;INDETERMINADA;15;Indeterminada;27;13;14;Indeterminado;Indeterminado;16;6;0;5;13;0;7;13;7;13;0;0;0;0;0;0;0;0;5;2;0;0;0;0;7;0;0;0;0;7;0;0;0;0;5;2;0;0;3;2;2;;
26094;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;2;2;18641507.9023438;41161.3829681185;41;SAN ANTONIO;901;INDETERMINADA;15;Indeterminada;18;9;9;Indeterminado;Indeterminado;11;4;0;10;10;0;6;10;6;10;0;0;0;0;0;0;1;0;4;1;0;0;1;0;5;0;0;0;0;6;0;0;0;0;5;1;0;0;1;0;5;;
26095;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;3;2;47297419.2109375;46956.609761008;16;EPUMALLÍN;901;INDETERMINADA;15;Indeterminada;11;Indeterminado;Indeterminado;Indeterminado;Indeterminado;6;Indeterminado;0;6;9;0;5;9;5;9;0;0;0;0;0;0;0;0;4;1;0;0;0;0;5;0;0;0;0;5;0;0;0;0;4;1;0;0;0;0;5;;
26096;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;3;2;16452125.140625;33110.4326303017;901;INDETERMINADA;901;INDETERMINADA;15;Indeterminada;40;20;20;Indeterminado;8;22;Indeterminado;0;5;15;0;12;15;12;15;0;0;0;0;0;0;0;0;9;3;0;0;3;0;9;0;0;0;0;12;0;0;0;0;9;3;0;1;5;0;6;;
26097;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;6;2;27869818.796875;25690.5725906077;5;BUTAMALAL BAJO;901;INDETERMINADA;15;Indeterminada;89;44;45;6;14;60;9;0;24;28;0;23;28;23;28;0;0;0;0;0;0;0;0;23;0;0;0;2;0;21;0;0;0;0;22;0;1;0;0;22;1;0;16;1;0;6;;
26098;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;6;2;25752138.5195313;39000.3426721915;9;CAYUCUPIL;901;INDETERMINADA;15;Indeterminada;195;93;102;14;25;128;28;0;26;77;0;76;77;76;74;0;0;0;3;0;0;0;1;52;22;0;1;1;0;72;0;0;2;0;63;1;11;0;0;43;29;3;69;2;0;5;;
26099;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;6;2;5035908.05078125;11906.0282358204;901;INDETERMINADA;901;INDETERMINADA;15;Indeterminada;36;17;19;Indeterminado;Indeterminado;22;9;0;13;18;0;15;18;15;18;0;0;0;0;0;0;0;0;14;1;0;0;2;0;13;0;0;0;0;15;0;0;0;0;14;1;0;2;1;0;12;;
26100;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;6;2;4777813.71484375;10561.2776764002;40;RUCAÑIRRE;901;INDETERMINADA;15;Indeterminada;16;10;6;Indeterminado;5;7;Indeterminado;0;15;9;0;4;9;4;9;0;0;0;0;0;0;0;0;1;3;0;0;0;0;4;0;0;0;0;4;0;0;0;0;1;3;0;2;1;0;1;;
26101;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;6;2;2212238.125;8132.67776716822;45;TRES SAUCES;901;INDETERMINADA;15;Indeterminada;15;5;10;Indeterminado;0;9;Indeterminado;0;8;5;0;5;5;6;5;0;0;0;0;0;0;0;0;2;3;0;0;0;0;5;0;0;0;0;5;0;0;0;0;2;3;0;0;0;0;5;;
26102;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;7;2;11964789.9023438;22418.4380785264;21;HUILQUEHUE;901;INDETERMINADA;15;Indeterminada;48;27;21;5;4;33;6;Indeterminado;Indeterminado;115;1;19;116;19;115;0;0;0;0;0;0;1;0;14;4;0;0;7;0;12;0;0;0;0;18;0;1;0;0;14;5;0;9;3;0;7;;
26103;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;7;2;14297263.6484375;23864.1474824267;33;PELECO;901;INDETERMINADA;15;Indeterminada;133;64;69;13;26;77;17;0;57;71;0;48;71;48;69;0;0;0;0;0;2;1;1;39;6;0;1;7;0;41;0;0;0;0;42;1;5;0;0;36;11;1;39;7;0;1;;
26104;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;7;2;3717826.36328125;14040.0291412883;42;SANTA ÁNGELA;901;INDETERMINADA;15;Indeterminada;14;5;9;0;0;6;8;0;Indeterminado;6;0;6;6;6;6;0;0;0;0;0;0;0;0;3;3;0;0;0;0;6;0;0;0;0;6;0;0;0;0;3;3;0;1;1;0;4;;
26238;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;1;2;8545332.76953125;19468.5743769837;16;LEBU;45;AMALIA;8;Parcela-Hijuela;25;14;11;6;Indeterminado;17;Indeterminado;0;7;8;0;7;8;7;8;0;0;0;0;0;0;0;0;6;1;0;0;0;0;7;0;0;0;0;7;0;0;0;0;6;1;0;0;1;1;5;;
26239;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;2;2;6266910.77734375;10140.6264315928;10;EL TIQUE;22;EL TIQUE;8;Parcela-Hijuela;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26240;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;2;2;6492917.15625;11792.9278478148;18;MILLANECO;50;MANZANO;7;Fundo-Estancia-Hacienda;14;8;6;0;Indeterminado;10;Indeterminado;0;Indeterminado;10;0;7;10;7;10;0;0;0;0;0;0;0;0;6;1;0;0;0;0;7;0;0;0;0;7;0;0;0;0;6;1;0;0;1;6;0;;
26241;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;2;2;50428160.8828125;41363.8962320769;24;RÁNQUIL;70;RÁNQUIL ALTO;8;Parcela-Hijuela;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26242;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;3;2;560124.0234375;4143.42071807934;22;QUIAPO;65;QUILAMAPU;10;Comunidad Indígena;14;9;5;0;Indeterminado;11;Indeterminado;0;10;8;0;6;8;6;5;0;0;0;3;0;0;0;0;0;2;0;4;0;0;6;0;0;0;0;6;0;0;0;0;0;2;4;0;1;5;0;;
26243;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;3;2;664600.91796875;4648.04723002471;22;QUIAPO;66;SANTA SOFÍA;8;Parcela-Hijuela;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26244;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;3;2;300883.87890625;2455.8953151257;22;QUIAPO;63;QUIAPO;4;Caserío;11;6;5;0;0;5;6;0;0;8;0;7;8;7;4;0;0;0;4;0;0;0;0;6;0;0;1;0;0;7;0;0;0;0;6;0;1;0;0;5;1;1;0;0;7;0;;
26245;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;3;2;959849.62890625;4358.8993357053;22;QUIAPO;60;EL SAUCE;8;Parcela-Hijuela;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26246;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;3;2;5075190.2734375;12920.0791219083;27;TRENTRÉN;76;NALCAHUE;7;Fundo-Estancia-Hacienda;8;Indeterminado;Indeterminado;Indeterminado;0;Indeterminado;Indeterminado;0;Indeterminado;4;0;4;4;4;4;0;0;0;0;0;0;0;1;2;1;0;0;1;0;3;0;0;0;0;4;0;0;0;0;3;1;0;0;0;0;4;;
26247;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;3;2;22215488.3515625;27630.376778254;27;TRENTRÉN;77;TRENTRÉN;8;Parcela-Hijuela;21;Indeterminado;Indeterminado;Indeterminado;0;Indeterminado;Indeterminado;0;Indeterminado;10;0;7;10;7;10;0;0;0;0;0;0;0;0;6;1;0;0;3;0;4;0;0;0;0;7;0;0;0;0;6;1;0;0;5;2;0;;
26248;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;5;2;3497263.69921875;8182.33213210063;5;CUPAÑO;10;CALLIO;8;Parcela-Hijuela;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26249;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;5;2;18125049.6992188;23269.4080962025;17;LOS CAMBUCHOS;47;LOS CAMBUCHOS;8;Parcela-Hijuela;7;Indeterminado;Indeterminado;0;0;Indeterminado;Indeterminado;0;Indeterminado;8;0;5;8;5;6;0;0;0;2;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;5;0;0;0;0;5;0;0;0;1;4;0;;
26250;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;5;2;6347752.10546875;12854.239929178;28;VEGAS DE LEBU;78;LUMURE;8;Parcela-Hijuela;10;5;5;Indeterminado;Indeterminado;7;Indeterminado;0;Indeterminado;5;0;5;5;5;5;0;0;0;0;0;0;0;0;4;1;0;0;0;0;5;0;0;0;0;5;0;0;0;0;4;1;0;0;4;0;1;;
26251;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;5;2;10437647.890625;16887.7458667229;17;LOS CAMBUCHOS;48;RUCANUCO;8;Parcela-Hijuela;0;Indeterminado;Indeterminado;0;0;Indeterminado;Indeterminado;0;Indeterminado;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26252;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;5;2;11979537.6757813;16141.5745134218;28;VEGAS DE LEBU;79;VEGAS DE LEBU;8;Parcela-Hijuela;38;18;20;Indeterminado;Indeterminado;24;Indeterminado;0;Indeterminado;19;0;18;19;18;19;0;0;0;0;0;0;0;0;17;1;0;0;0;0;18;0;0;0;0;17;0;1;0;0;16;2;0;7;3;6;2;;
26253;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;6;2;20346068.6835938;21658.0671126586;7;CURICÓ;14;CURICÓ;8;Parcela-Hijuela;49;21;28;Indeterminado;Indeterminado;34;11;0;5;23;0;18;23;18;22;0;0;0;0;0;1;0;0;16;2;0;0;2;0;16;0;0;0;0;16;0;0;1;0;14;3;0;6;1;1;10;;
26254;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;7;2;13505877.109375;18282.8932053501;4;COLHUE;8;COLHUE;8;Parcela-Hijuela;25;15;10;0;Indeterminado;20;Indeterminado;0;8;14;0;10;14;10;12;0;0;0;2;0;0;0;0;8;0;0;2;0;0;8;0;0;2;0;9;0;0;1;0;7;1;2;1;8;0;1;;
26255;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;7;2;20502600.078125;25330.5933897047;4;COLHUE;9;NECULPI NAHUELHUAN;10;Comunidad Indígena;129;70;59;11;Indeterminado;89;Indeterminado;0;100;42;0;36;42;36;41;0;0;0;0;0;1;0;0;24;12;0;0;3;0;33;0;0;0;0;35;0;1;0;0;24;12;0;0;24;12;0;;
26256;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;7;2;20611823.4765625;31373.0447145055;19;MORGUILLA;52;MORGUILLA;8;Parcela-Hijuela;54;30;24;Indeterminado;Indeterminado;35;10;0;32;27;0;20;27;20;27;0;0;0;0;0;0;1;0;14;4;0;1;2;0;17;1;0;0;0;19;0;0;1;0;13;6;1;0;7;10;3;;
26257;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;7;2;5345803.7265625;13991.0606370786;31;YENECO;83;PELAHUENCO;8;Parcela-Hijuela;8;Indeterminado;Indeterminado;Indeterminado;Indeterminado;4;4;0;0;6;0;5;6;5;6;0;0;0;0;0;0;0;0;2;3;0;0;0;0;5;0;0;0;0;5;0;0;0;0;2;3;0;0;5;0;0;;
26258;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;7;2;36288126.8242188;31100.4259213188;25;RUCARAQUI;72;PABLO HUIMILEO;10;Comunidad Indígena;39;21;18;Indeterminado;Indeterminado;26;7;0;39;18;0;15;18;15;18;0;0;0;0;0;0;0;1;6;8;0;0;0;0;15;0;0;0;0;13;2;0;0;0;7;8;0;0;9;5;1;;
