FID;CODIGO REGION;REGION;CODIGO PROVINCIA;PROVINCIA;CODIGO COMUNA;NOMBRE COMUNA;DISTRITO;AREA;Shape__Area;Shape__Length;CODIGO LOCALIDAD;LOCALIDAD;CODIGO ENTIDAD;ENTIDAD;CODIGO CATEGORIA;CATEGORIA;Número total de personas;Total de Hombres;Total de Mujeres;Total de personas de 0 a 5 años;Total de personas de 6 a 14 años;Total de personas de 15 a 64 años;Total de personas de 65 y más años;Total personas migrantes que residen habitualmente en el territorio nacional;Total personas que se consideran pertenecientes a algún pueblo indígena u originario;Total de viviendas particulares;Total viviendas colectivas;Total viviendas ocupadas con moradores presentes;Total viviendas;Cantidad de hogares;Cantidad de viviendas tipo casa;Cantidad de viviendas tipo departamento en edificio;Cantidad de viviendas tipo vivienda tradicional indígena (ruka, pae pae u otras);Cantidad de viviendas tipo pieza en casa antigua o en conventillo;Cantidad de viviendas tipo mediagua, mejora, rancho o choza;Cantidad de viviendas tipo móvil (carpa, casa rodante o similar);Cantidad de viviendas tipo otro tipo de vivienda particular;Cantidad de viviendas con materialidad en paredes de Hormigón armado;Cantidad de viviendas con materialidad en paredes de albañilería: bloque de cemento, piedra o ladrillo;Cantidad de viviendas con materialidad en paredes de tabique forrado por ambas caras (madera o acero);Cantidad de viviendas con materialidad en paredes de tabique sin forro interior (madera u otro);Cantidad de viviendas con materialidad en paredes de adobe, barro, quincha, pirca u otro artesanal tradicional;Cantidad de viviendas con materialidad en paredes de materiales precarios (lata, cartón, plástico, etc.);Cantidad de viviendas con materialidad de techo tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;Cantidad de viviendas con materialidad de techo losa hormigón;Cantidad de viviendas con materialidad de techo planchas metálicas de zinc, cobre, etc. O fibrocemento (tipo pizarreño);Cantidad de viviendas con materialidad de techo fonolita o plancha de fieltro embreado;Cantidad de viviendas con materialidad de techo paja, coirón, totora o caña;Cantidad de viviendas con materialidad de techo materiales precarios (lata, cartón, plástico, etc.);Cantidad de viviendas con materialidad de techo sin cubierta sólida de techo;Cantidad de viviendas con materialidad de piso parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera;Viviendas con materialidad de piso radier sin revestimiento;Viviendas con materialidad de piso baldosa de cemento;Viviendas con materialidad de piso capa de cemento sobre tierra;Viviendas con materialidad de piso tierra;Total viviendas con materialidad aceptable;Total viviendas con materialidad recuperable;Total viviendas con materialidad irrecuperable;Cantidad de viviendas con origen del agua por red pública;Cantidad de viviendas con origen del agua por pozo o noria;Cantidad de viviendas con origen del agua por camión aljibe;Cantidad de viviendas con origen del agua por río, vertiente, estero, canal, lago, etc.;x;y
26123;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;4;2;235359.07421875;3149.01537481285;22;LOS MORROS;95;LOS MORROS;4;Caserío;183;102;81;15;25;116;27;0;8;112;0;56;112;56;99;0;0;0;0;0;13;12;26;13;5;0;0;3;1;51;0;0;1;0;55;0;1;0;0;49;6;1;55;0;0;1;;
26124;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;5;2;5366125.8046875;14891.3659376188;24;MADESAL;103;MADESAL;8;Parcela-Hijuela;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26125;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;6;2;5484715.7578125;10637.9186649935;2;BURCA;3;GRANEROS;8;Parcela-Hijuela;0;0;0;0;Indeterminado;0;Indeterminado;0;0;3;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26126;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;6;2;4049451.03515625;11038.5380920472;4;CHUPALLAR;12;CHUPALLAR;8;Parcela-Hijuela;20;11;9;Indeterminado;Indeterminado;12;4;0;0;10;0;7;10;7;9;0;0;0;1;0;0;0;0;6;0;0;1;0;0;5;0;0;1;0;5;0;0;0;1;5;0;1;0;2;0;5;;
26127;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;6;2;1673893.30859375;5254.52462188442;4;CHUPALLAR;14;LAS PITAS;8;Parcela-Hijuela;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26128;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;6;2;4439376.57421875;8235.59508619423;4;CHUPALLAR;15;SANTA FILOMENA;8;Parcela-Hijuela;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26129;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;6;2;15668200.2421875;20640.4599022341;27;MIRADOR;108;MIRADOR;8;Parcela-Hijuela;51;27;24;Indeterminado;Indeterminado;31;11;0;4;25;0;16;25;16;24;0;0;0;1;0;0;0;0;10;6;0;0;1;0;15;0;0;0;0;14;1;0;0;1;8;7;1;0;2;5;9;;
26130;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;6;2;8500094.5390625;12306.0133400187;27;MIRADOR;109;ROBLE GACHO;8;Parcela-Hijuela;0;0;0;Indeterminado;Indeterminado;0;0;0;0;4;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26131;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;6;2;11603331.0195313;18531.3139796343;31;PUDÁ;119;LAS CANCHAS;8;Parcela-Hijuela;19;10;9;Indeterminado;Indeterminado;12;Indeterminado;Indeterminado;0;18;0;7;18;7;17;0;0;0;1;0;0;0;0;7;0;0;0;0;0;7;0;0;0;0;7;0;0;0;0;7;0;0;0;1;0;6;;
26132;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;6;2;4622461.92578125;10268.3491056019;31;PUDÁ;120;PUDÁ;8;Parcela-Hijuela;27;14;13;Indeterminado;Indeterminado;20;Indeterminado;Indeterminado;0;15;0;12;15;12;13;0;0;0;2;0;0;1;1;4;5;1;0;1;0;11;0;0;0;0;9;1;1;0;1;4;7;1;0;3;0;9;;
26133;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;7;2;6346947.70703125;16000.8811927877;3;CHILLANCITO;6;CHILLANCITO;4;Caserío;132;65;67;6;13;88;25;Indeterminado;5;66;0;47;66;47;63;0;0;1;2;0;0;1;7;28;10;0;0;2;0;44;0;0;0;0;34;2;4;5;1;27;18;1;0;27;4;14;;
26134;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;7;2;1780012.32421875;5528.67044471438;3;CHILLANCITO;9;LA HERRADURA;8;Parcela-Hijuela;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26135;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;7;2;47980.85546875;889.476047220306;3;CHILLANCITO;7;EL ARRAYÁN;8;Parcela-Hijuela;0;0;0;0;0;0;0;Indeterminado;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26136;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;7;2;1723550.11328125;5743.15887243547;18;LA LEONERA;81;EL NARANJO;8;Parcela-Hijuela;0;0;0;0;0;0;0;0;0;6;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26137;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;7;2;469661.43359375;2676.13144610626;34;RAFAEL;138;CARRETERA AGUA AMARILLA;8;Parcela-Hijuela;0;0;0;0;0;0;0;Indeterminado;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26138;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;7;2;2801681.4296875;7722.95801297659;34;RAFAEL;146;SANTA TERESA;8;Parcela-Hijuela;14;9;5;0;0;9;5;0;Indeterminado;12;0;6;12;6;12;0;0;0;0;0;0;1;1;1;1;0;0;1;0;3;0;0;0;0;3;0;0;0;0;3;0;0;0;4;0;0;;
26139;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;7;2;1728572.9921875;5910.53145715855;34;RAFAEL;139;LA ESPERANZA;4;Caserío;164;83;81;9;22;116;17;0;Indeterminado;54;0;52;54;52;53;0;0;0;1;0;0;0;0;37;14;0;1;2;0;47;0;0;2;1;37;1;10;4;0;28;20;4;2;2;45;1;;
26140;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;7;2;1213522.22265625;4457.04543380099;35;RINCO;150;EL TÉ;8;Parcela-Hijuela;17;9;8;Indeterminado;Indeterminado;7;Indeterminado;0;0;6;0;5;6;5;6;0;0;0;0;0;0;0;0;4;1;0;0;3;0;2;0;0;0;0;5;0;0;0;0;4;1;0;0;5;0;0;;
26141;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;7;2;1120042.94921875;6847.1391443102;35;RINCO;151;ENLACE AGUA AMARILLA;8;Parcela-Hijuela;12;5;7;Indeterminado;Indeterminado;9;Indeterminado;0;Indeterminado;6;0;4;6;4;6;0;0;0;0;0;0;0;1;1;1;0;1;1;0;3;0;0;0;0;4;0;0;0;0;2;1;1;0;2;0;2;;
26142;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;7;2;2964245.98046875;7155.13425919252;38;SAN CARLITOS;166;RANCHO GRANDE;4;Caserío;28;14;14;Indeterminado;Indeterminado;22;Indeterminado;Indeterminado;0;15;0;9;15;9;12;0;0;0;3;0;0;1;1;3;4;0;0;1;0;8;0;0;0;0;7;2;0;0;0;3;6;0;0;6;1;2;;
26143;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;7;2;2431760.6328125;6732.45802618291;38;SAN CARLITOS;164;EL GUAPE;8;Parcela-Hijuela;17;7;10;0;Indeterminado;11;Indeterminado;Indeterminado;Indeterminado;14;0;5;14;5;14;0;0;0;0;0;0;1;0;3;1;0;0;0;0;5;0;0;0;0;4;0;1;0;0;3;2;0;0;4;0;1;;
26144;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;7;2;4359314.40625;14352.0666645156;38;SAN CARLITOS;167;SAN CARLITOS;8;Parcela-Hijuela;76;35;41;Indeterminado;Indeterminado;48;11;0;Indeterminado;37;0;21;37;21;36;0;0;0;1;0;0;1;2;13;3;0;2;1;0;20;0;0;0;0;19;1;0;0;1;16;2;3;0;16;3;2;;
26145;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;7;2;784058.7421875;4538.8141798354;39;SAN FRANCISCO;169;EL MAITÉN;4;Caserío;12;4;8;Indeterminado;Indeterminado;Indeterminado;Indeterminado;0;0;4;0;4;4;4;4;0;0;0;0;0;0;1;0;3;0;0;0;2;0;2;0;0;0;0;3;1;0;0;0;3;1;0;0;0;0;4;;
26146;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;7;2;9223330.04296875;16426.1188475441;23;LOS QUILLAYES;101;LOS QUILLAYES;8;Parcela-Hijuela;58;32;26;Indeterminado;Indeterminado;33;14;0;0;26;0;16;26;16;25;0;0;0;1;0;0;0;0;8;7;0;1;0;0;16;0;0;0;0;15;0;1;0;0;7;8;1;0;10;1;5;;
26147;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;8;2;1818173.2109375;5712.55098083262;7;CONUCO;35;CONUCO;12;Campamento;33;Indeterminado;Indeterminado;0;Indeterminado;33;Indeterminado;0;Indeterminado;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26148;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;8;2;24458207;25162.0279029893;7;CONUCO;34;CONUCO;8;Parcela-Hijuela;22;12;10;Indeterminado;Indeterminado;10;5;0;Indeterminado;18;0;9;18;9;15;0;0;0;2;1;0;1;1;3;3;0;0;0;0;8;0;0;0;0;5;0;3;0;0;2;6;0;0;3;1;5;;
26149;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;8;2;4622476.78515625;11540.908114789;9;CULENCO;49;CULENCO;8;Parcela-Hijuela;41;20;21;Indeterminado;Indeterminado;29;5;0;0;12;0;11;12;11;11;0;0;0;1;0;0;0;4;6;0;1;0;0;0;11;0;0;0;0;10;0;0;0;1;10;0;1;0;11;0;0;;
26150;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;8;2;3942777.66015625;12859.5496158946;36;ROA;159;ROA;8;Parcela-Hijuela;30;18;12;Indeterminado;Indeterminado;21;5;0;7;24;0;12;24;12;22;0;0;0;2;0;0;2;1;5;2;1;1;1;0;11;0;0;0;0;11;1;0;0;0;8;3;1;0;11;1;0;;
26151;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;8;2;212021.7578125;2217.63954262681;9;CULENCO;52;SANTA BÁRBARA;8;Parcela-Hijuela;0;0;0;0;Indeterminado;0;Indeterminado;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26152;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;8;2;5145680.59375;9658.81646538788;26;MILLAHUE;107;MILLAHUE;8;Parcela-Hijuela;35;15;20;4;5;14;12;Indeterminado;0;14;0;13;14;13;14;0;0;0;0;0;0;0;2;8;3;0;0;2;0;11;0;0;0;0;6;1;2;3;0;5;7;0;0;8;0;5;;
26153;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;8;2;1862687.07421875;7273.44686104658;34;RAFAEL;137;CAMINO A LLOICURA;8;Parcela-Hijuela;23;12;11;Indeterminado;0;13;Indeterminado;0;0;11;0;7;11;7;10;0;0;0;1;0;0;1;1;4;1;0;0;1;0;6;0;0;0;0;7;0;0;0;0;6;1;0;0;1;0;6;;
26154;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;9;2;5812072.5390625;16814.3735259659;36;ROA;159;ROA;8;Parcela-Hijuela;10;4;6;0;0;6;4;0;Indeterminado;17;0;5;17;5;17;0;0;0;0;0;0;2;0;1;2;0;0;0;0;5;0;0;0;0;4;0;1;0;0;3;2;0;0;3;1;1;;
26155;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;9;2;12027725.9492188;15237.6321129179;36;ROA;157;JUAN CHICO;8;Parcela-Hijuela;43;26;17;Indeterminado;Indeterminado;30;8;0;Indeterminado;25;0;15;25;15;25;0;0;0;0;0;0;0;0;12;3;0;0;0;0;15;0;0;0;0;12;2;0;0;0;9;5;0;0;7;0;8;;
26156;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;9;2;1862817.03125;5721.51543756199;36;ROA;154;AGUA AMARILLA;8;Parcela-Hijuela;0;0;0;0;0;0;0;0;0;4;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26157;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;9;2;69353.62890625;1199.43919808759;14;EL ESPINO;71;PEUMAYÉN;8;Parcela-Hijuela;0;0;0;0;Indeterminado;0;Indeterminado;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26158;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;9;2;226332.62890625;2026.61662936195;14;EL ESPINO;75;SANTA CATALINA;8;Parcela-Hijuela;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26159;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;9;2;8958900.4453125;15898.3642354272;26;MILLAHUE;107;MILLAHUE;8;Parcela-Hijuela;51;28;23;Indeterminado;Indeterminado;40;8;0;0;31;0;19;31;19;30;0;0;0;1;0;0;1;3;7;7;1;0;3;0;16;0;0;0;0;14;0;2;3;0;9;10;0;0;8;0;11;;
26160;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;9;2;1990980.71484375;5932.77518332069;36;ROA;160;SARAVIA;8;Parcela-Hijuela;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26161;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;9;2;127667.3125;1779.47882646916;10;CURACO;56;EL GUINDO;8;Parcela-Hijuela;0;0;0;Indeterminado;Indeterminado;0;0;Indeterminado;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26162;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;9;2;278415.19140625;2106.84200024742;37;SAN ANTONIO;161;EL OLIVO;8;Parcela-Hijuela;0;0;0;Indeterminado;Indeterminado;0;0;Indeterminado;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26163;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;9;2;8570302.5546875;19783.6091792108;10;CURACO;53;CURACO;8;Parcela-Hijuela;32;20;12;Indeterminado;Indeterminado;17;10;Indeterminado;4;13;0;12;13;12;13;0;0;0;0;0;0;0;0;6;5;1;0;3;0;9;0;0;0;0;10;1;0;0;1;6;5;1;0;0;0;12;;
26164;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;9;2;9357136.12109375;16787.7912087327;35;RINCO;152;RINCO DOS;8;Parcela-Hijuela;50;27;23;Indeterminado;Indeterminado;29;15;0;Indeterminado;74;0;21;74;21;73;0;0;0;1;0;0;3;1;15;2;0;0;6;0;15;0;0;0;0;18;0;0;2;1;16;4;1;0;18;0;3;;
26165;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;9;2;4218232.43359375;15533.6930511469;901;INDETERMINADA;901;INDETERMINADA;15;Indeterminada;40;19;21;Indeterminado;Indeterminado;28;6;0;5;33;0;16;33;16;30;0;0;1;2;0;0;2;1;9;4;0;0;2;0;14;0;0;0;0;14;0;0;2;0;12;4;0;0;12;0;4;;
26166;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;9;2;348757.46875;2378.68656321975;5;CIENAGUILLAS;18;PORVENIR;8;Parcela-Hijuela;0;0;0;Indeterminado;Indeterminado;0;Indeterminado;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26167;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;9;2;20399638.7929688;26580.9088565314;35;RINCO;153;RINCO UNO;8;Parcela-Hijuela;59;36;23;Indeterminado;Indeterminado;41;10;0;Indeterminado;31;0;24;31;24;27;0;0;1;3;0;0;0;4;12;8;0;0;4;0;20;0;0;0;0;14;3;5;0;2;9;13;2;0;12;0;12;;
26168;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;9;2;3548211.1796875;8960.8566036728;14;EL ESPINO;77;SANTA ROSA;8;Parcela-Hijuela;0;0;0;0;0;0;0;0;0;8;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26169;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;10;2;5842342.90234375;13238.7622221796;28;NACHUR;111;NACHUR;8;Parcela-Hijuela;103;58;45;8;13;73;9;0;Indeterminado;43;0;32;43;32;42;0;0;0;1;0;0;0;4;20;8;0;0;3;0;29;0;0;0;0;30;0;1;0;1;22;9;1;0;25;3;4;;
26170;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;10;2;156197.546875;1630.01595205702;28;NACHUR;112;SANTA TERESA;8;Parcela-Hijuela;0;0;0;0;0;0;0;0;Indeterminado;3;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26171;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;10;2;922146.0625;6951.26966566413;14;EL ESPINO;66;EL ESPINO;8;Parcela-Hijuela;12;Indeterminado;Indeterminado;0;Indeterminado;Indeterminado;0;0;0;4;0;4;4;4;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;4;0;0;0;0;4;0;0;0;4;0;0;;
26172;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;10;2;132048.453125;1399.6997664943;14;EL ESPINO;73;SAN CARLITOS SUR;8;Parcela-Hijuela;7;Indeterminado;Indeterminado;0;Indeterminado;4;Indeterminado;0;0;4;0;4;4;4;2;0;0;0;1;0;1;0;0;1;1;0;2;0;0;4;0;0;0;0;3;1;0;0;0;1;1;2;0;2;2;0;;
26173;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;10;2;1589542.94921875;8387.5524669297;14;EL ESPINO;63;EL ÁLAMO;8;Parcela-Hijuela;61;32;29;7;5;45;4;Indeterminado;0;21;0;18;21;18;21;0;0;0;0;0;0;0;0;10;7;0;1;1;0;15;0;0;0;1;10;1;3;4;0;4;11;2;0;12;0;6;;
26174;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;10;2;2092451.83984375;7085.81945049264;14;EL ESPINO;65;EL AVELLANO;8;Parcela-Hijuela;28;15;13;Indeterminado;4;20;Indeterminado;0;0;19;0;10;19;10;18;0;0;0;1;0;0;1;1;7;1;0;0;0;0;10;0;0;0;0;7;2;1;0;0;7;3;0;0;10;0;0;;
26175;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;10;2;906178.43359375;3581.64757714898;14;EL ESPINO;68;LA OBRA DOS;8;Parcela-Hijuela;13;4;9;Indeterminado;Indeterminado;9;0;0;0;5;0;5;5;5;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;2;0;3;0;0;2;3;0;0;3;0;0;;
26176;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;10;2;56226.1640625;1107.69500685611;14;EL ESPINO;69;MARTEL;9;Parcela de Agrado;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26177;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;10;2;8049562.2109375;17518.3538316414;8;CORONEY;40;CORONEY ALTO;8;Parcela-Hijuela;14;8;6;Indeterminado;Indeterminado;9;Indeterminado;0;Indeterminado;12;0;6;12;6;9;0;0;0;1;1;1;0;0;5;1;0;0;1;0;5;0;0;0;0;4;2;0;0;0;3;3;0;0;2;1;3;;
26178;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;10;2;15080379.1445313;24093.3700881618;8;CORONEY;41;CORONEY BAJO;8;Parcela-Hijuela;136;74;62;11;21;91;13;0;Indeterminado;57;0;44;57;44;56;0;0;0;1;0;0;0;1;31;10;0;2;1;0;42;1;0;0;0;33;2;4;2;3;24;16;4;0;26;8;9;;
26179;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;10;2;1805206.09765625;5966.56365988043;8;CORONEY;39;CORONEY;8;Parcela-Hijuela;36;23;13;Indeterminado;10;22;Indeterminado;0;Indeterminado;13;0;12;13;12;9;0;0;0;4;0;0;0;0;5;3;0;4;1;0;11;0;0;0;0;7;4;1;0;0;5;3;4;0;7;1;4;;
26180;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;10;2;3890224.51171875;8893.3048372448;8;CORONEY;38;CHUPALLAR;7;Fundo-Estancia-Hacienda;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26181;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;10;2;3231359.96484375;11119.7161597494;8;CORONEY;46;MANZANO AMARGO;8;Parcela-Hijuela;27;12;15;Indeterminado;Indeterminado;Indeterminado;Indeterminado;0;0;6;0;6;6;6;6;0;0;0;0;0;0;0;0;4;2;0;0;1;0;4;0;0;0;0;5;0;1;0;0;4;1;0;0;3;0;3;;
26182;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;10;2;74694.48828125;1156.81059013493;8;CORONEY;42;EL GRANADO;8;Parcela-Hijuela;9;Indeterminado;Indeterminado;Indeterminado;Indeterminado;6;Indeterminado;0;Indeterminado;4;0;4;4;4;4;0;0;0;0;0;0;1;0;3;0;0;0;0;0;4;0;0;0;0;3;1;0;0;0;3;1;0;0;4;0;0;;
26183;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;11;2;3832005.8046875;12010.3150810511;32;PUNTA DE PARRA;122;ALTOS DE LA PARRA;8;Parcela-Hijuela;127;67;60;Indeterminado;Indeterminado;89;9;Indeterminado;9;64;0;40;64;40;63;0;0;0;1;0;0;3;5;24;8;0;0;9;0;31;0;0;0;0;38;0;1;1;0;31;9;0;3;5;32;0;;
26184;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;11;2;1794883.54296875;5353.99971607798;32;PUNTA DE PARRA;123;BELLO HORIZONTE;4;Caserío;283;126;157;45;32;182;24;Indeterminado;20;109;0;93;109;93;107;0;0;1;1;0;0;17;44;28;4;0;0;58;0;35;0;0;0;0;90;1;1;1;0;86;7;0;93;0;0;0;;
