FID;CODIGO REGION;REGION;CODIGO PROVINCIA;PROVINCIA;CODIGO COMUNA;NOMBRE COMUNA;DISTRITO;AREA;Shape__Area;Shape__Length;CODIGO LOCALIDAD;LOCALIDAD;CODIGO ENTIDAD;ENTIDAD;CODIGO CATEGORIA;CATEGORIA;Número total de personas;Total de Hombres;Total de Mujeres;Total de personas de 0 a 5 años;Total de personas de 6 a 14 años;Total de personas de 15 a 64 años;Total de personas de 65 y más años;Total personas migrantes que residen habitualmente en el territorio nacional;Total personas que se consideran pertenecientes a algún pueblo indígena u originario;Total de viviendas particulares;Total viviendas colectivas;Total viviendas ocupadas con moradores presentes;Total viviendas;Cantidad de hogares;Cantidad de viviendas tipo casa;Cantidad de viviendas tipo departamento en edificio;Cantidad de viviendas tipo vivienda tradicional indígena (ruka, pae pae u otras);Cantidad de viviendas tipo pieza en casa antigua o en conventillo;Cantidad de viviendas tipo mediagua, mejora, rancho o choza;Cantidad de viviendas tipo móvil (carpa, casa rodante o similar);Cantidad de viviendas tipo otro tipo de vivienda particular;Cantidad de viviendas con materialidad en paredes de Hormigón armado;Cantidad de viviendas con materialidad en paredes de albañilería: bloque de cemento, piedra o ladrillo;Cantidad de viviendas con materialidad en paredes de tabique forrado por ambas caras (madera o acero);Cantidad de viviendas con materialidad en paredes de tabique sin forro interior (madera u otro);Cantidad de viviendas con materialidad en paredes de adobe, barro, quincha, pirca u otro artesanal tradicional;Cantidad de viviendas con materialidad en paredes de materiales precarios (lata, cartón, plástico, etc.);Cantidad de viviendas con materialidad de techo tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;Cantidad de viviendas con materialidad de techo losa hormigón;Cantidad de viviendas con materialidad de techo planchas metálicas de zinc, cobre, etc. O fibrocemento (tipo pizarreño);Cantidad de viviendas con materialidad de techo fonolita o plancha de fieltro embreado;Cantidad de viviendas con materialidad de techo paja, coirón, totora o caña;Cantidad de viviendas con materialidad de techo materiales precarios (lata, cartón, plástico, etc.);Cantidad de viviendas con materialidad de techo sin cubierta sólida de techo;Cantidad de viviendas con materialidad de piso parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera;Viviendas con materialidad de piso radier sin revestimiento;Viviendas con materialidad de piso baldosa de cemento;Viviendas con materialidad de piso capa de cemento sobre tierra;Viviendas con materialidad de piso tierra;Total viviendas con materialidad aceptable;Total viviendas con materialidad recuperable;Total viviendas con materialidad irrecuperable;Cantidad de viviendas con origen del agua por red pública;Cantidad de viviendas con origen del agua por pozo o noria;Cantidad de viviendas con origen del agua por camión aljibe;Cantidad de viviendas con origen del agua por río, vertiente, estero, canal, lago, etc.;x;y
26945;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;12;2;3599041.7109375;8795.17038117708;9;CHACAYAL SUR;81;EL CARMEN;8;Parcela-Hijuela;78;42;36;18;11;45;4;0;0;21;0;17;21;17;21;0;0;0;0;0;0;0;3;13;1;0;0;0;0;17;0;0;0;0;17;0;0;0;0;16;1;0;13;4;0;0;;
26946;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;12;2;5484537.375;11333.4963638309;9;CHACAYAL SUR;78;CHOLGUAHUE;7;Fundo-Estancia-Hacienda;29;16;13;Indeterminado;5;19;Indeterminado;Indeterminado;Indeterminado;10;0;9;10;9;10;0;0;0;0;0;0;1;0;2;6;0;0;0;0;9;0;0;0;0;8;1;0;0;0;3;6;0;0;9;0;0;;
26947;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;12;2;11918795.6289063;15732.9564023853;9;CHACAYAL SUR;79;CHOLGUAHUE;8;Parcela-Hijuela;59;35;24;0;5;46;8;Indeterminado;Indeterminado;25;0;23;25;23;22;0;0;0;2;0;1;2;0;14;6;0;1;2;0;20;1;0;0;0;16;0;5;1;1;11;10;2;10;12;0;1;;
26948;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;12;2;35768416.9179688;35628.0874314458;9;CHACAYAL SUR;80;EL BOSQUE;7;Fundo-Estancia-Hacienda;18;9;9;4;Indeterminado;10;Indeterminado;0;0;8;0;5;8;5;8;0;0;0;0;0;0;0;0;5;0;0;0;1;0;4;0;0;0;0;5;0;0;0;0;5;0;0;3;2;0;0;;
26949;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;12;2;2567750.29296875;8077.20151786752;8;CHACAYAL NORTE;56;CEALA;7;Fundo-Estancia-Hacienda;165;105;60;Indeterminado;35;121;Indeterminado;5;34;22;4;21;26;22;21;0;0;0;0;0;1;0;13;1;7;0;0;1;0;20;0;0;0;0;21;0;0;0;0;14;7;0;3;18;0;0;;
26950;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;12;2;1607031.9140625;5982.16008272675;9;CHACAYAL SUR;83;LOS PUENTES;8;Parcela-Hijuela;97;51;46;5;11;64;17;0;4;36;0;34;36;35;34;0;0;1;1;0;0;2;8;21;3;0;0;3;0;31;0;0;0;0;32;0;1;1;0;30;4;0;26;7;0;0;;
26951;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;12;2;4665318.484375;10887.0202164811;8;CHACAYAL NORTE;59;EL ÁLAMO;8;Parcela-Hijuela;207;106;101;17;26;133;31;0;22;76;0;67;76;70;73;0;0;0;3;0;0;2;11;45;7;1;1;6;0;60;0;0;1;0;52;10;3;1;1;47;19;1;32;34;1;0;;
26952;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;12;2;6987859.16796875;11273.2091392349;8;CHACAYAL NORTE;63;LLANO VERDE;7;Fundo-Estancia-Hacienda;142;67;75;6;10;102;24;0;8;56;0;47;56;49;54;0;0;0;2;0;0;1;5;38;2;1;0;4;0;43;0;0;0;0;44;1;1;0;1;41;5;1;18;28;0;0;;
26953;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;13;2;1807929.99609375;6890.64060354272;21;EL PERAL;159;BELLAVISTA;8;Parcela-Hijuela;204;106;98;21;27;136;20;0;12;75;0;62;75;62;69;0;0;0;6;0;0;4;7;38;13;0;0;7;0;55;0;0;0;0;54;5;1;1;1;47;14;1;31;31;0;0;;
26954;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;13;2;10336179.890625;21879.3875084001;21;EL PERAL;170;SAN LUIS;8;Parcela-Hijuela;163;74;89;12;12;114;25;0;Indeterminado;66;0;54;66;54;65;0;0;0;1;0;0;1;2;36;13;1;1;0;0;54;0;0;0;0;43;1;3;7;0;31;22;1;46;8;0;0;;
26955;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;13;2;30633297.4882813;29222.4452209308;21;EL PERAL;171;SANTA LAURA;8;Parcela-Hijuela;410;207;203;41;51;261;57;4;23;169;0;130;169;133;165;0;0;0;4;0;0;2;16;101;9;0;1;4;0;122;1;0;1;0;103;13;12;1;0;93;34;1;62;66;0;1;;
26956;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;13;2;1774331.5703125;5831.51504934188;21;EL PERAL;160;EL CORTIJO;7;Fundo-Estancia-Hacienda;112;57;55;Indeterminado;Indeterminado;84;8;0;Indeterminado;47;0;35;47;35;47;0;0;0;0;0;0;0;6;20;9;0;0;4;0;31;0;0;0;0;30;3;0;2;0;23;12;0;20;15;0;0;;
26957;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;13;2;8193534.62890625;16718.2167601766;21;EL PERAL;162;EL PERAL;8;Parcela-Hijuela;318;153;165;26;49;212;31;0;21;105;0;91;105;91;105;0;0;0;0;0;0;5;11;56;17;0;2;5;0;86;0;0;0;0;75;4;10;2;0;57;32;2;26;64;0;0;;
26958;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;13;2;11682055.4414063;23404.0932365393;21;EL PERAL;164;EL PERAL SUR;8;Parcela-Hijuela;288;138;150;24;40;192;32;Indeterminado;15;95;0;85;95;85;91;0;0;0;3;0;1;3;13;56;9;0;4;4;0;77;1;0;3;0;68;10;1;5;1;55;22;8;26;59;0;0;;
26959;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;13;2;2741910.54296875;7754.81107884923;21;EL PERAL;165;EL PINO;8;Parcela-Hijuela;47;22;25;Indeterminado;Indeterminado;34;9;0;10;15;0;15;15;15;15;0;0;0;0;0;0;1;1;11;2;0;0;0;0;15;0;0;0;0;9;1;4;1;0;7;8;0;4;11;0;0;;
26960;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;13;2;14476734.84375;18291.9485644435;21;EL PERAL;166;EL TRANQUE;8;Parcela-Hijuela;316;175;141;23;43;200;50;0;27;116;0;104;116;104;108;0;0;1;7;0;0;5;14;60;22;1;2;10;0;94;0;0;0;0;74;2;23;3;1;55;45;3;33;70;1;0;;
26961;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;13;2;14249136.0507813;17486.5680219834;21;EL PERAL;168;LAS RANCHAS;9;Parcela de Agrado;74;34;40;8;13;46;7;0;8;33;0;21;33;21;32;0;0;0;1;0;0;0;2;18;1;0;0;1;0;20;0;0;0;0;20;1;0;0;0;19;2;0;0;21;0;0;;
26962;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;13;2;16269330.0703125;22819.7326480215;27;LA PERLA;196;LA PERLA;8;Parcela-Hijuela;153;84;69;12;14;100;27;Indeterminado;Indeterminado;51;0;48;51;48;51;0;0;0;0;0;0;4;4;38;2;0;0;3;0;45;0;0;0;0;35;8;4;1;0;34;14;0;0;47;0;0;;
26963;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;8928711.03515625;13858.2735558226;11;CUÑIBAL;89;CAMPO ALEGRE;8;Parcela-Hijuela;260;132;128;23;32;176;29;0;13;108;0;85;108;86;107;0;0;0;0;0;1;5;13;57;7;0;3;6;0;77;1;0;0;1;69;3;6;7;0;62;20;3;0;85;0;0;;
26964;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;4109384.2578125;11311.3680968524;11;CUÑIBAL;98;LAS HORTENSIAS;7;Fundo-Estancia-Hacienda;50;22;28;4;6;33;7;0;4;21;0;17;21;18;21;0;0;0;0;0;0;0;4;12;1;0;0;6;0;11;0;0;0;0;16;0;1;0;0;15;2;0;0;17;0;0;;
26965;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;959399.76953125;4617.83701717765;11;CUÑIBAL;90;CHOLGUAHUE BAJO;8;Parcela-Hijuela;110;61;49;11;16;68;15;Indeterminado;Indeterminado;35;0;34;35;34;35;0;0;0;0;0;0;0;13;16;5;0;0;6;0;28;0;0;0;0;22;0;12;0;0;20;14;0;0;31;3;0;;
26966;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;3359040.03125;9574.33001067834;11;CUÑIBAL;99;LUBECA;7;Fundo-Estancia-Hacienda;31;13;18;Indeterminado;Indeterminado;13;10;0;Indeterminado;17;0;13;17;13;16;0;0;0;1;0;0;0;5;6;2;0;0;2;0;11;0;0;0;0;13;0;0;0;0;11;2;0;0;12;0;0;;
26967;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;6834924.51953125;16083.5509670045;11;CUÑIBAL;100;SAN JORGE;7;Fundo-Estancia-Hacienda;55;32;23;Indeterminado;6;38;Indeterminado;0;6;29;0;17;29;17;27;0;0;0;0;0;2;0;2;15;0;0;0;2;0;15;0;0;0;0;15;2;0;0;0;15;2;0;0;17;0;0;;
26968;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;3316814.15234375;9863.14327716901;11;CUÑIBAL;103;SAN JOSÉ;8;Parcela-Hijuela;346;175;171;40;39;226;41;Indeterminado;47;122;0;105;122;105;118;0;0;0;4;0;0;2;9;74;20;0;0;7;0;97;1;0;0;0;90;5;4;5;0;72;32;0;0;102;1;0;;
26969;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;639266.75390625;3625.91346823847;11;CUÑIBAL;104;VILLA CUÑIBAL;4;Caserío;291;141;150;32;50;194;15;0;65;83;0;78;83;80;78;0;0;1;4;0;0;4;1;63;8;1;0;6;0;70;1;0;0;0;75;0;1;0;0;66;10;0;49;21;8;0;;
26970;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;592653.375;5250.7866392952;11;CUÑIBAL;106;VILLA LAS DELICIAS;8;Parcela-Hijuela;70;35;35;6;7;52;5;0;0;29;0;25;29;25;29;0;0;0;0;0;0;0;2;21;2;0;0;1;0;24;0;0;0;0;20;1;1;2;1;19;5;1;0;25;0;0;;
26971;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;365464.29296875;3017.96090865574;11;CUÑIBAL;93;CUÑIBAL ALTO SUR;8;Parcela-Hijuela;32;15;17;0;Indeterminado;27;Indeterminado;0;0;13;0;10;13;10;12;0;0;0;1;0;0;0;0;10;0;0;0;0;0;10;0;0;0;0;10;0;0;0;0;10;0;0;0;9;0;0;;
26972;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;1889649.515625;6141.17235350486;11;CUÑIBAL;95;LA TRANQUERA;8;Parcela-Hijuela;74;38;36;6;6;47;15;0;34;31;0;24;31;24;31;0;0;0;0;0;0;7;6;11;0;0;0;4;0;20;0;0;0;0;22;0;2;0;0;22;2;0;0;23;0;0;;
26973;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;3053148.75390625;8138.94925927885;11;CUÑIBAL;91;COUNTRY SANTA CATALINA;8;Parcela-Hijuela;172;90;82;19;15;115;23;4;11;61;0;58;61;58;61;0;0;0;0;0;0;5;13;37;2;0;0;17;0;41;0;0;0;0;54;3;0;0;0;51;5;0;0;58;0;0;;
26974;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;4163792.5625;10801.1806372765;32;LLANO BLANCO;214;PEJERREY;8;Parcela-Hijuela;68;34;34;Indeterminado;Indeterminado;39;22;0;Indeterminado;34;0;28;34;28;33;0;0;0;0;0;1;0;6;15;4;0;2;4;0;24;0;0;0;0;19;1;3;4;0;18;6;2;10;18;0;0;;
26975;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;7565107.68359375;14440.2079101199;32;LLANO BLANCO;212;LLANO BLANCO NORTE;8;Parcela-Hijuela;97;52;45;Indeterminado;11;55;Indeterminado;Indeterminado;Indeterminado;41;0;35;41;35;41;0;0;0;0;0;0;3;1;26;5;0;0;4;0;31;0;0;0;0;32;1;1;0;0;28;6;0;14;21;0;0;;
26976;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;2087830.4453125;8644.15317011324;32;LLANO BLANCO;211;LLANO BLANCO;4;Caserío;268;137;131;28;33;183;24;0;57;98;0;85;98;85;97;0;0;0;1;0;0;1;11;59;8;0;6;1;0;84;0;0;0;0;56;5;21;3;0;45;34;6;50;30;5;0;;
26977;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;32030450.2617188;28540.8929926584;32;LLANO BLANCO;210;COREO;8;Parcela-Hijuela;139;68;71;12;24;81;22;Indeterminado;22;51;0;38;51;38;51;0;0;0;0;0;0;1;6;23;8;0;0;8;0;30;0;0;0;0;33;0;4;1;0;26;12;0;1;30;2;1;;
26978;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;12285830.9257813;25484.0201012546;13;DUQUECO;115;LOS COPIHUES;8;Parcela-Hijuela;381;203;178;27;52;257;45;Indeterminado;Indeterminado;141;0;114;141;114;137;0;0;0;3;0;1;5;14;59;36;0;0;10;0;103;0;0;1;0;102;4;7;1;0;73;40;1;0;112;0;0;;
26979;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;3623315.1796875;9495.38212823328;27;LA PERLA;197;LA PERLA;9;Parcela de Agrado;202;104;98;16;27;136;23;Indeterminado;27;70;0;68;70;68;67;0;0;0;1;0;2;2;5;58;3;0;0;12;0;55;0;0;0;0;62;2;4;0;0;58;9;0;0;68;0;0;;
26980;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;15;2;3610218.07421875;11085.9615328275;13;DUQUECO;113;LOS CERRILLOS;8;Parcela-Hijuela;62;30;32;5;6;44;7;0;Indeterminado;18;0;16;18;16;18;0;0;0;0;0;0;1;3;7;5;0;0;1;0;15;0;0;0;0;14;2;0;0;0;10;6;0;0;14;2;0;;
26981;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;15;2;11087003.765625;13922.1674697746;36;LOS BOLDOS;221;SAN LUIS;8;Parcela-Hijuela;230;113;117;17;28;152;33;0;5;90;0;76;90;77;89;0;0;0;0;0;1;4;10;53;2;1;6;4;0;70;1;0;1;0;52;5;19;0;0;42;27;7;63;10;0;2;;
26982;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;15;2;4397212.0390625;9364.40454122207;36;LOS BOLDOS;220;LOS BOLDOS;8;Parcela-Hijuela;55;32;23;4;8;35;8;0;9;23;0;19;23;19;22;0;0;0;1;0;0;0;0;13;3;1;2;1;0;18;0;0;0;0;17;0;2;0;0;13;4;2;7;10;0;2;;
26983;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;15;2;25795506.8007813;28093.9020902345;57;SAN CARLOS DE PURÉN;337;MAYELHUE;7;Fundo-Estancia-Hacienda;32;17;15;Indeterminado;Indeterminado;21;5;0;Indeterminado;21;0;11;21;11;21;0;0;0;0;0;0;1;1;6;3;0;0;5;0;6;0;0;0;0;10;1;0;0;0;8;3;0;1;8;0;2;;
26984;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;16;2;14146998.5742188;18608.6957184754;13;DUQUECO;111;LA PEÑA;8;Parcela-Hijuela;71;35;36;Indeterminado;12;44;Indeterminado;0;7;23;0;20;23;20;23;0;0;0;0;0;0;0;4;12;3;1;0;1;0;19;0;0;0;0;20;0;0;0;0;16;4;0;8;11;1;0;;
26985;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;16;2;17322963.1289063;25223.7795133534;13;DUQUECO;122;SANTA LUISA;8;Parcela-Hijuela;55;26;29;Indeterminado;9;37;Indeterminado;0;4;27;0;18;27;18;27;0;0;0;0;0;0;0;5;7;3;2;1;3;0;13;0;0;2;0;12;2;1;3;0;7;8;3;5;12;1;0;;
26986;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;16;2;44857793.6757813;49248.6681258279;25;LA ISLA;186;LA ISLA;8;Parcela-Hijuela;181;89;92;7;18;121;35;0;10;89;0;68;89;68;87;0;0;0;1;0;1;1;12;42;12;0;1;6;0;62;0;0;0;0;60;1;2;3;2;49;16;3;3;62;2;1;;
26987;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;16;2;12906701.8085938;15563.0503890709;13;DUQUECO;117;MIRAMAR;8;Parcela-Hijuela;94;43;51;9;11;66;8;0;6;42;0;35;42;35;41;0;0;0;0;0;1;1;7;27;0;0;0;2;0;33;0;0;0;0;28;3;3;1;0;28;7;0;0;35;0;0;;
26988;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;4984255.37890625;10966.8467701309;45;PAILLIHUE;270;CANTARRANA;8;Parcela-Hijuela;451;222;229;36;58;301;56;Indeterminado;16;177;0;150;177;150;173;1;0;0;2;0;1;18;51;68;12;0;0;28;0;122;0;0;0;0;131;5;12;2;0;120;29;0;77;73;0;0;;
26989;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;8028641.95703125;11532.5803691434;45;PAILLIHUE;275;SANTA JULIA;7;Fundo-Estancia-Hacienda;97;55;42;5;13;61;18;Indeterminado;9;42;0;31;42;31;41;0;0;1;0;0;0;1;7;18;5;0;0;3;0;27;1;0;0;0;30;1;0;0;0;24;7;0;0;29;0;2;;
26990;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;4029114.03515625;9551.1922442746;45;PAILLIHUE;269;BUEN TRUCO;8;Parcela-Hijuela;228;108;120;21;36;150;21;0;8;82;0;68;82;68;79;0;0;0;2;0;1;4;18;41;2;0;2;21;0;47;0;0;0;0;63;4;0;1;0;58;7;2;16;51;0;0;;
26991;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;5038021.1640625;12381.2632735328;13;DUQUECO;120;SANTA INÉS;7;Fundo-Estancia-Hacienda;23;12;11;Indeterminado;Indeterminado;14;5;0;Indeterminado;8;0;8;8;8;8;0;0;0;0;0;0;0;0;8;0;0;0;0;0;8;0;0;0;0;8;0;0;0;0;8;0;0;0;8;0;0;;
26992;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;475837.47265625;2783.69258639318;13;DUQUECO;123;VILLA DUQUECO;3;Aldea;319;166;153;35;54;205;25;Indeterminado;14;94;0;94;94;94;93;0;0;0;1;0;0;4;4;76;9;0;1;1;0;92;0;0;0;0;72;2;18;1;0;64;27;1;33;59;2;0;;
26993;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;1868232.68359375;6030.54618734508;13;DUQUECO;118;NANCAGUA;8;Parcela-Hijuela;93;45;48;7;16;62;8;Indeterminado;7;27;0;26;27;26;27;0;0;0;0;0;0;1;2;11;11;0;0;5;0;20;1;0;0;0;22;2;0;2;0;11;14;0;1;24;0;0;;
26994;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;228142.25;2375.66637477724;46;PALERMO;277;BECASINAS;9;Parcela de Agrado;35;16;19;Indeterminado;Indeterminado;29;Indeterminado;Indeterminado;Indeterminado;11;0;10;11;10;11;0;0;0;0;0;0;2;6;2;0;0;0;6;0;4;0;0;0;0;8;1;1;0;0;8;2;0;0;10;0;0;;
26995;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;1666937.4375;7921.49984333267;46;PALERMO;278;LAS GOLONDRINAS;9;Parcela de Agrado;58;26;32;5;5;33;15;Indeterminado;4;24;0;20;24;20;23;0;0;0;0;0;1;0;13;7;0;0;0;14;0;6;0;0;0;0;20;0;0;0;0;20;0;0;0;20;0;0;;
26996;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;253994.84765625;3044.06339278122;46;PALERMO;279;LAS PERDICES;9;Parcela de Agrado;31;16;15;Indeterminado;Indeterminado;22;0;Indeterminado;Indeterminado;11;0;8;11;8;11;0;0;0;0;0;0;1;3;4;0;0;0;6;0;2;0;0;0;0;8;0;0;0;0;8;0;0;0;8;0;0;;
26997;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;167293.09765625;2291.40337635043;46;PALERMO;280;MARTÍN PESCADOR;9;Parcela de Agrado;48;18;30;Indeterminado;6;36;Indeterminado;Indeterminado;0;13;0;12;13;12;13;0;0;0;0;0;0;2;7;3;0;0;0;11;0;1;0;0;0;0;11;0;1;0;0;11;1;0;0;12;0;0;;
26998;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;1765118.19921875;6259.75740478053;46;PALERMO;281;PALERMO;7;Fundo-Estancia-Hacienda;88;46;42;4;20;54;10;Indeterminado;Indeterminado;25;0;23;25;23;25;0;0;0;0;0;0;3;5;11;3;0;1;11;1;11;0;0;0;0;20;1;1;1;0;17;5;1;0;22;0;0;;
26999;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;2321044.98828125;7214.63633232323;46;PALERMO;282;SAN JOSÉ;7;Fundo-Estancia-Hacienda;35;20;15;Indeterminado;4;29;Indeterminado;0;Indeterminado;10;0;10;10;10;10;0;0;0;0;0;0;0;3;7;0;0;0;5;0;5;0;0;0;0;7;2;0;1;0;7;3;0;0;10;0;0;;
27000;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;3573615.9140625;7778.78992782167;47;PANGUECO;285;SANTA ROSA;7;Fundo-Estancia-Hacienda;16;9;7;0;Indeterminado;10;Indeterminado;0;Indeterminado;9;0;5;9;5;9;0;0;0;0;0;0;0;2;2;1;0;0;2;0;3;0;0;0;0;4;1;0;0;0;4;1;0;0;5;0;0;;
27001;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;24913065.1015625;23510.1691844699;47;PANGUECO;284;PANGUECO;8;Parcela-Hijuela;274;149;125;16;Indeterminado;189;Indeterminado;0;Indeterminado;123;0;91;123;91;118;0;0;0;1;0;4;3;16;52;16;1;2;7;0;83;0;0;0;0;73;8;6;2;1;58;29;3;38;44;4;3;;
27002;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;3127152.59765625;7550.0115069627;63;SANTA MAGDALENA;382;SANTA MAGDALENA NORTE;7;Fundo-Estancia-Hacienda;31;15;16;Indeterminado;6;23;Indeterminado;0;0;12;0;12;12;12;11;0;0;1;0;0;0;0;1;8;3;0;0;0;0;12;0;0;0;0;12;0;0;0;0;9;3;0;0;12;0;0;;
27003;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;8819340.13671875;18200.7494691653;34;LLANO VERDE SUR;218;LLANO VERDE;7;Fundo-Estancia-Hacienda;28;17;11;Indeterminado;Indeterminado;18;5;0;Indeterminado;10;0;10;10;10;10;0;0;0;0;0;0;0;3;7;0;0;0;3;0;6;0;0;0;0;9;0;0;1;0;9;0;0;0;10;0;0;;
27004;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;987085.984375;3894.20610385397;65;TOLPÁN;390;VILLA SUR;4;Caserío;87;45;42;Indeterminado;7;65;Indeterminado;0;8;28;0;25;28;25;28;0;0;0;0;0;0;3;7;8;7;0;0;1;0;24;0;0;0;0;23;0;1;1;0;17;8;0;0;25;0;0;;
27005;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;5213417.9296875;10217.8222392095;65;TOLPÁN;388;TOLPÁN SUR;8;Parcela-Hijuela;93;49;44;6;18;46;23;0;Indeterminado;36;3;28;39;28;36;0;0;0;0;0;0;3;5;17;0;2;1;12;0;15;1;0;0;0;24;1;1;2;0;22;5;1;0;28;0;0;;
27006;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;5198935.4375;10409.2128654056;65;TOLPÁN;384;LAS CAMELIAS;8;Parcela-Hijuela;218;114;104;22;29;145;22;Indeterminado;17;78;0;69;78;70;76;0;0;1;1;0;0;2;9;48;10;0;0;4;0;64;1;0;0;0;58;1;6;3;1;49;19;1;0;68;0;1;;
